event_id,sites.name,treatments.name,min_date,max_date,mgmttype,cover_crop,crop_name,level,units,notes,attributes_keyvalue,citation,site_id,treatment_id,event_type,exact_date,estimated,citation_id,relative_timing,relative_timing_days,reported_amount,reported_units,reported_material,crop_display,depth_m,intensity_category,method_id,attributes_json
fertilization-0018,salinas_socs,socs_sys5,2006-04-01,2006-06-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before lettuce planting,material=composted_green_waste; N_content_g_kg=15; season=spring; relative_timing=before_planting; relative_to=romaine_lettuce,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0019,salinas_socs,socs_sys6,2006-04-01,2006-06-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before lettuce planting,material=composted_green_waste; N_content_g_kg=15; season=spring; relative_timing=before_planting; relative_to=romaine_lettuce,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0020,salinas_socs,socs_sys7,2006-04-01,2006-06-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before lettuce planting,material=composted_green_waste; N_content_g_kg=15; season=spring; relative_timing=before_planting; relative_to=romaine_lettuce,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0021,salinas_socs,socs_sys8,2006-04-01,2006-06-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before lettuce planting,material=composted_green_waste; N_content_g_kg=15; season=spring; relative_timing=before_planting; relative_to=romaine_lettuce,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0029,salinas_socs,socs_sys1,2006-05-01,2006-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0030,salinas_socs,socs_sys2,2006-05-01,2006-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0031,salinas_socs,socs_sys3,2006-05-01,2006-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0032,salinas_socs,socs_sys4,2006-05-01,2006-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0033,salinas_socs,socs_sys5,2006-05-01,2006-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0034,salinas_socs,socs_sys6,2006-05-01,2006-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0035,salinas_socs,socs_sys7,2006-05-01,2006-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0036,salinas_socs,socs_sys8,2006-05-01,2006-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0017,salinas_socs,socs_sys1,2006-06-15,2006-08-01,harvest,NA,NA,NA,NA,paper text: summer harvest (Salinas Valley spring crop),crop=romaine_lettuce; harvested_component=head; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0018,salinas_socs,socs_sys2,2006-06-15,2006-08-01,harvest,NA,NA,NA,NA,paper text: summer harvest (Salinas Valley spring crop),crop=romaine_lettuce; harvested_component=head; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0019,salinas_socs,socs_sys3,2006-06-15,2006-08-01,harvest,NA,NA,NA,NA,paper text: summer harvest (Salinas Valley spring crop),crop=romaine_lettuce; harvested_component=head; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0020,salinas_socs,socs_sys4,2006-06-15,2006-08-01,harvest,NA,NA,NA,NA,paper text: summer harvest (Salinas Valley spring crop),crop=romaine_lettuce; harvested_component=head; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0021,salinas_socs,socs_sys5,2006-06-15,2006-08-01,harvest,NA,NA,NA,NA,paper text: summer harvest (Salinas Valley spring crop),crop=romaine_lettuce; harvested_component=head; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0022,salinas_socs,socs_sys6,2006-06-15,2006-08-01,harvest,NA,NA,NA,NA,paper text: summer harvest (Salinas Valley spring crop),crop=romaine_lettuce; harvested_component=head; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0023,salinas_socs,socs_sys7,2006-06-15,2006-08-01,harvest,NA,NA,NA,NA,paper text: summer harvest (Salinas Valley spring crop),crop=romaine_lettuce; harvested_component=head; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0024,salinas_socs,socs_sys8,2006-06-15,2006-08-01,harvest,NA,NA,NA,NA,paper text: summer harvest (Salinas Valley spring crop),crop=romaine_lettuce; harvested_component=head; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0022,salinas_socs,socs_sys2,2006-08-01,2006-10-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before broccoli planting,material=composted_green_waste; N_content_g_kg=15; season=fall; relative_timing=before_planting; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0023,salinas_socs,socs_sys3,2006-08-01,2006-10-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before broccoli planting,material=composted_green_waste; N_content_g_kg=15; season=fall; relative_timing=before_planting; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0024,salinas_socs,socs_sys4,2006-08-01,2006-10-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before broccoli planting,material=composted_green_waste; N_content_g_kg=15; season=fall; relative_timing=before_planting; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0025,salinas_socs,socs_sys5,2006-08-01,2006-10-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before broccoli planting,material=composted_green_waste; N_content_g_kg=15; season=fall; relative_timing=before_planting; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0026,salinas_socs,socs_sys6,2006-08-01,2006-10-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before broccoli planting,material=composted_green_waste; N_content_g_kg=15; season=fall; relative_timing=before_planting; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0027,salinas_socs,socs_sys7,2006-08-01,2006-10-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before broccoli planting,material=composted_green_waste; N_content_g_kg=15; season=fall; relative_timing=before_planting; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0028,salinas_socs,socs_sys8,2006-08-01,2006-10-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before broccoli planting,material=composted_green_waste; N_content_g_kg=15; season=fall; relative_timing=before_planting; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0037,salinas_socs,socs_sys1,2006-07-15,2006-09-01,planting,FALSE,NA,NA,NA,paper text: summer-fall harvest (Salinas Valley),crop=broccoli; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0038,salinas_socs,socs_sys2,2006-07-15,2006-09-01,planting,FALSE,NA,NA,NA,paper text: summer-fall harvest (Salinas Valley),crop=broccoli; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0039,salinas_socs,socs_sys3,2006-07-15,2006-09-01,planting,FALSE,NA,NA,NA,paper text: summer-fall harvest (Salinas Valley),crop=broccoli; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0040,salinas_socs,socs_sys4,2006-07-15,2006-09-01,planting,FALSE,NA,NA,NA,paper text: summer-fall harvest (Salinas Valley),crop=broccoli; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0041,salinas_socs,socs_sys5,2006-07-15,2006-09-01,planting,FALSE,NA,NA,NA,paper text: summer-fall harvest (Salinas Valley),crop=broccoli; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0042,salinas_socs,socs_sys6,2006-07-15,2006-09-01,planting,FALSE,NA,NA,NA,paper text: summer-fall harvest (Salinas Valley),crop=broccoli; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0043,salinas_socs,socs_sys7,2006-07-15,2006-09-01,planting,FALSE,NA,NA,NA,paper text: summer-fall harvest (Salinas Valley),crop=broccoli; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0044,salinas_socs,socs_sys8,2006-07-15,2006-09-01,planting,FALSE,NA,NA,NA,paper text: summer-fall harvest (Salinas Valley),crop=broccoli; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0025,salinas_socs,socs_sys1,2006-09-01,2006-11-01,harvest,NA,NA,NA,NA,paper text: fall planting (Salinas Valley fall crop),crop=broccoli; harvested_component=floret; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0026,salinas_socs,socs_sys2,2006-09-01,2006-11-01,harvest,NA,NA,NA,NA,paper text: fall planting (Salinas Valley fall crop),crop=broccoli; harvested_component=floret; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0027,salinas_socs,socs_sys3,2006-09-01,2006-11-01,harvest,NA,NA,NA,NA,paper text: fall planting (Salinas Valley fall crop),crop=broccoli; harvested_component=floret; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0028,salinas_socs,socs_sys4,2006-09-01,2006-11-01,harvest,NA,NA,NA,NA,paper text: fall planting (Salinas Valley fall crop),crop=broccoli; harvested_component=floret; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0029,salinas_socs,socs_sys5,2006-09-01,2006-11-01,harvest,NA,NA,NA,NA,paper text: fall planting (Salinas Valley fall crop),crop=broccoli; harvested_component=floret; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0030,salinas_socs,socs_sys6,2006-09-01,2006-11-01,harvest,NA,NA,NA,NA,paper text: fall planting (Salinas Valley fall crop),crop=broccoli; harvested_component=floret; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0031,salinas_socs,socs_sys7,2006-09-01,2006-11-01,harvest,NA,NA,NA,NA,paper text: fall planting (Salinas Valley fall crop),crop=broccoli; harvested_component=floret; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0032,salinas_socs,socs_sys8,2006-09-01,2006-11-01,harvest,NA,NA,NA,NA,paper text: fall planting (Salinas Valley fall crop),crop=broccoli; harvested_component=floret; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0025,salinas_socs,socs_sys1,2006-10-01,2006-11-12,tillage,NA,NA,45,cm depth,paper text: post-broccoli fall harvest,implement=subsoiler; relative_timing=after_harvest; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0026,salinas_socs,socs_sys2,2006-10-01,2006-11-12,tillage,NA,NA,45,cm depth,paper text: post-broccoli fall harvest,implement=subsoiler; relative_timing=after_harvest; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0027,salinas_socs,socs_sys3,2006-10-01,2006-11-12,tillage,NA,NA,45,cm depth,paper text: post-broccoli fall harvest,implement=subsoiler; relative_timing=after_harvest; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0028,salinas_socs,socs_sys4,2006-10-01,2006-11-12,tillage,NA,NA,45,cm depth,paper text: post-broccoli fall harvest,implement=subsoiler; relative_timing=after_harvest; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0029,salinas_socs,socs_sys5,2006-10-01,2006-11-12,tillage,NA,NA,45,cm depth,paper text: post-broccoli fall harvest,implement=subsoiler; relative_timing=after_harvest; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0030,salinas_socs,socs_sys6,2006-10-01,2006-11-12,tillage,NA,NA,45,cm depth,paper text: post-broccoli fall harvest,implement=subsoiler; relative_timing=after_harvest; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0031,salinas_socs,socs_sys7,2006-10-01,2006-11-12,tillage,NA,NA,45,cm depth,paper text: post-broccoli fall harvest,implement=subsoiler; relative_timing=after_harvest; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0032,salinas_socs,socs_sys8,2006-10-01,2006-11-12,tillage,NA,NA,45,cm depth,paper text: post-broccoli fall harvest,implement=subsoiler; relative_timing=after_harvest; relative_to=broccoli,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0045,salinas_socs,socs_sys3,2006-10-01,2006-11-12,planting,TRUE,legume-rye,NA,NA,paper text: fall planting,seeding_rate_relative=1x_conventional,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0046,salinas_socs,socs_sys4,2006-10-01,2006-11-12,planting,TRUE,legume-rye,NA,NA,paper text: fall planting,seeding_rate_relative=3x_conventional,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0047,salinas_socs,socs_sys5,2006-10-01,2006-11-12,planting,TRUE,mustard,NA,NA,paper text: fall planting,NA,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0048,salinas_socs,socs_sys6,2006-10-01,2006-11-12,planting,TRUE,mustard,NA,NA,paper text: fall planting,seeding_rate_relative=3x_conventional,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0049,salinas_socs,socs_sys7,2006-10-01,2006-11-12,planting,TRUE,rye,NA,NA,paper text: fall planting,NA,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0050,salinas_socs,socs_sys8,2006-10-01,2006-11-12,planting,TRUE,rye,NA,NA,paper text: fall planting,seeding_rate_relative=3x_conventional,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0051,salinas_socs,socs_sys1,2006-10-01,2006-11-12,planting,TRUE,legume-rye,NA,NA,paper text: fall planting,NA,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0052,salinas_socs,socs_sys2,2006-10-01,2006-11-12,planting,TRUE,legume-rye,NA,NA,paper text: fall planting,NA,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0033,salinas_socs,socs_sys1,2007-02-01,2007-03-15,tillage,NA,NA,NA,NA,paper text: late winter cover crop incorporation,implement=spader,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0034,salinas_socs,socs_sys2,2007-02-01,2007-03-15,tillage,NA,NA,NA,NA,paper text: late winter cover crop incorporation,implement=spader,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0035,salinas_socs,socs_sys3,2007-02-01,2007-03-15,tillage,NA,NA,NA,NA,paper text: late winter cover crop incorporation,implement=spader,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0036,salinas_socs,socs_sys4,2007-02-01,2007-03-15,tillage,NA,NA,NA,NA,paper text: late winter cover crop incorporation,implement=spader,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0037,salinas_socs,socs_sys5,2007-02-01,2007-03-15,tillage,NA,NA,NA,NA,paper text: late winter cover crop incorporation,implement=spader,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0038,salinas_socs,socs_sys6,2007-02-01,2007-03-15,tillage,NA,NA,NA,NA,paper text: late winter cover crop incorporation,implement=spader,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0039,salinas_socs,socs_sys7,2007-02-01,2007-03-15,tillage,NA,NA,NA,NA,paper text: late winter cover crop incorporation,implement=spader,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tillage-0040,salinas_socs,socs_sys8,2007-02-01,2007-03-15,tillage,NA,NA,NA,NA,paper text: late winter cover crop incorporation,implement=spader,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0029,salinas_socs,socs_sys2,2007-04-01,2007-06-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before lettuce planting,material=composted_green_waste; N_content_g_kg=15; season=spring; relative_timing=before_planting; relative_to=romaine_lettuce,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0030,salinas_socs,socs_sys3,2007-04-01,2007-06-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before lettuce planting,material=composted_green_waste; N_content_g_kg=15; season=spring; relative_timing=before_planting; relative_to=romaine_lettuce,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0031,salinas_socs,socs_sys4,2007-04-01,2007-06-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before lettuce planting,material=composted_green_waste; N_content_g_kg=15; season=spring; relative_timing=before_planting; relative_to=romaine_lettuce,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0032,salinas_socs,socs_sys5,2007-04-01,2007-06-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before lettuce planting,material=composted_green_waste; N_content_g_kg=15; season=spring; relative_timing=before_planting; relative_to=romaine_lettuce,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0033,salinas_socs,socs_sys6,2007-04-01,2007-06-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before lettuce planting,material=composted_green_waste; N_content_g_kg=15; season=spring; relative_timing=before_planting; relative_to=romaine_lettuce,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0034,salinas_socs,socs_sys7,2007-04-01,2007-06-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before lettuce planting,material=composted_green_waste; N_content_g_kg=15; season=spring; relative_timing=before_planting; relative_to=romaine_lettuce,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fertilization-0035,salinas_socs,socs_sys8,2007-04-01,2007-06-01,fertilization,NA,NA,7.6,Mg ha-1 (oven-dry),paper text: before lettuce planting,material=composted_green_waste; N_content_g_kg=15; season=spring; relative_timing=before_planting; relative_to=romaine_lettuce,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0053,salinas_socs,socs_sys1,2007-05-01,2007-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0054,salinas_socs,socs_sys2,2007-05-01,2007-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0055,salinas_socs,socs_sys3,2007-05-01,2007-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0056,salinas_socs,socs_sys4,2007-05-01,2007-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0057,salinas_socs,socs_sys5,2007-05-01,2007-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0058,salinas_socs,socs_sys6,2007-05-01,2007-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0059,salinas_socs,socs_sys7,2007-05-01,2007-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
planting-0060,salinas_socs,socs_sys8,2007-05-01,2007-06-15,planting,FALSE,NA,NA,NA,paper text: spring planting (Salinas Valley spring crop),crop=romaine_lettuce; transplant=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0033,salinas_socs,socs_sys1,2007-06-15,2007-08-01,harvest,NA,NA,NA,NA,paper text: summer harvest (Salinas Valley spring crop),crop=romaine_lettuce; harvested_component=head; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
harvest-0034,salinas_socs,socs_sys2,2007-06-15,2007-08-01,harvest,NA,NA,NA,NA,paper text: summer harvest (Salinas Valley spring crop),crop=romaine_lettuce; harvested_component=head; stover_left=yes,10.1016/j.dib.2020.106481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
